label,text,char_count,word_count,text_clean,char_count_clean,word_count_clean
ham,Home so we can always chat,26.0,6.0,home always chat,16,3
ham,K:)k:)good:)study well.,23.0,2.0,good study well,15,3
ham,Yup... How Ì_ noe leh...,24.0,5.0,yup noe leh,11,3
ham,Sounds great! Are you home now?,31.0,6.0,sound great home,16,3
ham,Finally the match heading towards draw as your prediction.,58.0,9.0,finally match heading towards draw prediction,45,6
ham,Tired. I haven't slept well the past few nights.,48.0,9.0,tired slept well past night,27,5
ham,Easy ah?sen got selected means its good..,41.0,7.0,easy ah sen got selected mean good,34,7
ham,I have to take exam with march 3,32.0,8.0,take exam march,15,3
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,159.0,35.0,yeah think use gt atm register sure anyway help let know sure ready,67,13
ham,Ok no prob. Take ur time.,25.0,6.0,ok prob take ur time,20,5
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,161.0,30.0,o called ubandu run without installing hard disk use o copy important file system give repair shop,98,17
ham,"Sorry, I'll call later",22.0,4.0,sorry call later,16,3
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,119.0,26.0,say leh course nothing happen lar say romantic jus bit lor thk nite scenery nice leh,84,16
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",143.0,21.0,new mobile must go txt nokia collect today www tc biz optout gbp mtmsg,70,14
ham,Would really appreciate if you call me. Just need someone to talk to.,69.0,13.0,would really appreciate call need someone talk,46,7
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",137.0,30.0,meet ur dream partner soon ur career flyng start find free txt horo followed ur star sign horo aries,100,19
ham,Hey company elama po mudyadhu.,30.0,5.0,hey company elama po mudyadhu,29,5
ham,Life is more strict than teacher... Bcoz Teacher teaches lesson &amp,68.0,11.0,life strict teacher bcoz teacher teach lesson amp,49,8
ham,Dear good morning now only i am up,34.0,8.0,dear good morning,17,3
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt,66.0,13.0,get gandhipuram walk cross cut road right side lt,49,9
ham,Dear we are going to our rubber place,37.0,8.0,dear going rubber place,23,4
ham,"Sorry battery died, yeah I'm here",33.0,6.0,sorry battery died yeah,23,4
ham,Yes:)here tv is always available in work place..,48.0,8.0,yes tv always available work place,34,6
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,157.0,34.0,text meet someone sexy today find date even flirt join reply name age eg sam msg recd thirtyeight penny,103,19
ham,I have printed it oh. So  &lt,29.0,7.0,printed oh lt,13,3
ham,Or ill be a little closer like at the bus stop on the same street,65.0,15.0,ill little closer like bus stop street,38,7
ham,Where are you?when wil you reach here?,38.0,7.0,wil reach,9,2
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp",118.0,23.0,new theory argument win situation loses person dont argue ur friend kick amp,76,13
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,145.0,25.0,secret admirer looking make contact find reveal think ur special call,69,11
ham,Tomarrow final hearing on my laptop case so i cant.,51.0,10.0,tomarrow final hearing laptop case cant,39,6
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,45.0,7.0,pleassssssseeeeee tel avent done sportsx,40,5
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",83.0,16.0,okay shining meant signing sound better,39,6
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",155.0,32.0,although told dat baig face watch really like watch gave co fr thanx everything dat done today touched,102,18
ham,U don't remember that old commercial?,37.0,6.0,remember old commercial,23,3
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,78.0,17.0,late said website dont slipper,30,5
ham,I asked you to call him now ok,30.0,8.0,asked call ok,13,3
ham,Kallis wont bat in 2nd innings.,31.0,6.0,kallis wont bat nd inning,25,5
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,146.0,30.0,didnt work oh ok goodnight fix ready time wake dearly missed good night sleep,77,14
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150.0,23.0,congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music tncs www ldew com win ppmx age,114,20
ham,Ranjith cal drpd Deeraj and deepak 5min hold,44.0,8.0,ranjith cal drpd deeraj deepak min hold,39,7
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179.0,34.0,wen ur lovable bcums angry wid dnt take seriously coz angry childish true way showing deep affection care luv kettoda manda nice day da,135,24
ham,What you doing?how are you?,27.0,5.0,,0,0
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",179.0,37.0,ups day also shipping company take wks way usps take week get lag may bribe nipost get stuff,92,18
ham,"I'm back, lemme know when you're ready",38.0,7.0,back lem know ready,19,4
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,97.0,18.0,necessarily expect done get back though headin,46,7
ham,Mmm so yummy babe ... Nice jolt to the suzy,43.0,10.0,mmm yummy babe nice jolt suzy,29,6
ham,Where are you lover ? I need you ...,36.0,9.0,lover need,10,2
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,154.0,27.0,tried contact reply offer video handset anytime network min unlimited text camcorder reply call,95,14
ham,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,74.0,15.0,parked next mini coming today think,35,6
ham,Yup,3.0,1.0,yup,3,1
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,85.0,18.0,anyway going shopping co si done yet dun disturb liao,53,10
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,51.0,11.0,luton ring ur around,20,4
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,121.0,25.0,hey really horny want chat see naked text hot text charged pm unsubscribe text stop,83,15
ham,Why you Dint come with us.,26.0,6.0,dint come u,11,3
ham,Same. Wana plan a trip sometme then,35.0,7.0,wana plan trip sometme,22,4
ham,"Not sure yet, still trying to get a hold of him",47.0,11.0,sure yet still trying get hold,30,6
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,159.0,27.0,ur ringtone service changed free credit go club mobile com choose content stop txt club stop wk club po box mk wt,113,22
ham,The evo. I just had to download flash. Jealous?,47.0,9.0,evo download flash jealous,26,4
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,133.0,24.0,ringtone club get uk single chart mobile week choose top quality ringtone message free charge,93,15
ham,"Come to mu, we're sorting out our narcotics situation",53.0,9.0,come mu sorting narcotic situation,34,5
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",147.0,29.0,night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay,98,18
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,155.0,25.0,hmv bonus special pound genuine hmv voucher answer easy question play send hmv info www percent real com,104,18
ham,"Usf I guess, might as well take 1 car",37.0,9.0,usf guess might well take car,29,6
ham,No objection. My bf not coming.,31.0,6.0,objection bf coming,19,3
ham,Thanx...,8.0,1.0,thanx,5,1
ham,Tell rob to mack his gf in the theater,38.0,9.0,tell rob mack gf theater,24,5
ham,"Awesome, I'll see you in a bit",30.0,7.0,awesome see bit,15,3
ham,Just sent it. So what type of food do you like?,47.0,11.0,sent type food like,19,4
ham,All done? All handed in? Celebrations in full swing yet?,56.0,10.0,done handed celebration full swing yet,38,6
ham,You got called a tool?,22.0,5.0,got called tool,15,3
ham,\Wen u miss someone,19.0,4.0,wen miss someone,16,3
ham,Ok. I asked for money how far,29.0,7.0,ok asked money far,18,4
ham,Okie...,7.0,1.0,okie,4,1
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",121.0,25.0,yeah think usual guy still passed last night get ahold anybody let know throw,77,14
ham,"K, I might come by tonight then if my class lets out early",58.0,13.0,might come tonight class let early,34,6
ham,Ok..,4.0,1.0,ok,2,1
ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,148.0,35.0,hi baby im cruisin girl friend give call hour home thats alright fone fone love jenny xxx,89,17
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",160.0,33.0,life mean lot love life love people life world call friend call world ge,72,14
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",152.0,21.0,dear shall mail tonite busy street shall update tonite thing looking ok varunnathu edukkukayee raksha ollu good one real sense,126,20
ham,Hey you told your name to gautham ah?,37.0,8.0,hey told name gautham ah,24,5
ham,Haf u found him? I feel so stupid da v cam was working.,55.0,13.0,haf found feel stupid da cam working,36,7
ham,Oops. 4 got that bit.,21.0,5.0,oops got bit,12,3
ham,Are you this much buzy,22.0,5.0,much buzy,9,2
ham,I accidentally deleted the message. Resend please.,50.0,7.0,accidentally deleted message resend please,42,5
spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,159.0,29.0,mobile customer may claim free camera phone upgrade pay go sim card loyalty call offer end thfeb apply,102,18
ham,Unless it's a situation where YOU GO GURL would be more appropriate,67.0,12.0,unless situation go gurl would appropriate,42,6
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,153.0,35.0,hurt tease make cry end life die plz keep one rose grave say stupid miss nice day bslvyl,88,18
ham,I cant pick the phone right now. Pls send a message,51.0,11.0,cant pick phone right pls send message,38,7
ham,Need a coffee run tomo?Can't believe it's that time of week already,67.0,12.0,need coffee run tomo believe time week already,46,8
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",88.0,17.0,awesome remember last time got somebody high first time diesel,62,10
ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",157.0,31.0,shit really shocking scary cant imagine second def night think somewhere could crash night save taxi,100,16
